1756	factoid	When is Fashion week in NYC?	answer
1434	factoid	What site did Lindbergh begin his flight from in 1927?	answer
1790	factoid	What country is the holy city of Mecca located in?	answer
1992	factoid	How hot is the sun?	answer
2128	factoid	What flavor filling did the original Twinkies have?	answer
1840	factoid	What is the state song of Kansas?	answer
1689	factoid	What war is connected with the book "Charge of the Light Brigade"?	answer
10040	factoid	Where was the first atomic bomb detonated?	answer
1647	factoid	What continent is Scotland in?	answer
1808	factoid	What island did the U.S. gain after the Spanish American war?	answer
1439	factoid	How deep is Crater Lake?	answer
1663	factoid	What are the people who make fireworks called?	answer
1535	factoid	Who painted "Sunflowers"?	answer
10048	factoid	Who played Frodo in Lord of The Rings?	answer
10017	factoid	What is the capital of Laos?	answer
2364	factoid	How hot does it get in Death Valley?	answer
1550	factoid	What is the southwestern-most tip of England?	answer
1873	factoid	What is the motto for California?	answer
2067	factoid	How many Great Lakes are there?	answer
10028	factoid	What is the name of the second Beatles album?	answer
10002	factoid	How many bombs were detonated in 2005 in London?	answer
2248	factoid	How many planets are in our solar system?	answer
2275	factoid	How big is the planet Venus?	answer
1617	factoid	When did the Klondike gold rush occur?	answer
2094	factoid	When was JFK born?	answer
2344	factoid	What city hosted the 1936 Summer Olympics?	answer
1850	factoid	What is Marilyn Monroe's real name?	answer
2149	factoid	How many Olympic gold medals did Carl Lewis win?	answer
1402	factoid	What year did Wilt Chamberlain score 100 points?	answer
1897	factoid	What is the name of the airport in Dallas Ft. Worth?	answer
1822	factoid	Who was the captain of the Titanic?	answer
1588	factoid	When was Apollo 11 launched?	answer
10019	factoid	What is the color of pea?	answer
1852	factoid	When did Henry VIII rule England?	answer
10073	factoid	what is the atomic number of molybdenum?	answer
2186	factoid	What are the measurements for a king-size bed?	answer
1456	factoid	What is the Keystone State?	answer
10081	factoid	what is the name of the Doctor's wife in the long eunning BBC TV series Doctor Who.	answer
1394	factoid	In what country did the game of croquet originate?	answer
1695	factoid	What breed was Roy Rogers' horse Trigger?	answer
1459	factoid	What is one national park in Indiana?	answer
2215	factoid	What are sounds too low for humans to hear called?	answer
2210	factoid	How many grams in an ounce?	answer
1572	factoid	For whom was the state of Pennsylvania named?	answer
10036	factoid	When was the first of the International Mathematical Olympiads held?	answer
1762	factoid	What is the name of Scarlett O'Hara's house?	answer
1627	factoid	What is written on the U.S. tomb of the unknown soldier?	answer
2365	factoid	What body of water does the Colorado River empty into?	answer
10091	factoid	when was Voyager 1 launched?	answer
1722	factoid	What year did poet Emily Dickinson die?	answer
2232	factoid	What daughter of Czar Nicholas II is said to have escaped death in the Russian revolution?	answer
2307	factoid	How many terms was Dwight D. Eisenhower president?	answer
1678	factoid	Who was the U.S. president in 1929?	answer
2011	factoid	When was Leonardo da Vinci born?	answer
2317	factoid	What team drafted Brett Favre?	answer
2170	factoid	How often does the men's soccer World Cup take place?	answer
2375	factoid	What date did Thomas Jefferson die?	answer
2188	factoid	Who sang "Tennessee Waltz"?	answer
2393	factoid	What color hair did Thomas Jefferson have before gray?	answer
2361	factoid	What stadium was the first televised MLB game played in?	answer
1530	factoid	What is the capital city of New Zealand?	answer
1582	factoid	How high is a hand?	answer
2378	factoid	How did Bob Marley die?	answer
2080	factoid	What peace treaty ended WWI?	answer
1773	factoid	What was Aaron Copland's most famous piece of music?	answer
10022	factoid	What is the density of gold?	answer
1638	factoid	What city in Australia has rain forests?	answer
2124	factoid	What organization did Paul Konerko first play major league baseball with?	answer
1752	factoid	When was the Oklahoma City bombing?	answer
2062	factoid	How many legs does a beetle have?	answer
1667	factoid	What is the abbreviation for the London stock exchange?	answer
1748	factoid	When were the Los Angeles riots?	answer
1490	factoid	What is the Boston Strangler's name?	answer
1826	factoid	Which film received the first best picture Academy Award?	answer
1503	factoid	What is the world's second largest island?	answer
1549	factoid	What year was the IBM PC invented?	answer
2333	factoid	How old do you have to be to join the U.S. Navy?	answer
1698	factoid	When was Julius Caesar born?	answer
1728	factoid	When did Yankee Stadium first open?	answer
1910	factoid	What are pennies made of?	answer
10064	factoid	how much is 1+1?	answer
10015	factoid	What is capital city of Russia?	answer
1471	factoid	How fast can a cheetah run?	answer
2335	factoid	How did Harry Chapin die?	answer
2302	factoid	How much did the first Barbie cost?	answer
2076	factoid	What company owns the soft drink brand "Gatorade"?	answer
1424	factoid	Who won the Oscar for best actor in 1970?	answer
1772	factoid	Who invented the cotton gin?	answer
10035	factoid	When was Maria Theresa born?	answer
2360	factoid	What is the gift for the 20th anniversary?	answer
1651	factoid	What is another name for the North Star?	answer
10056	factoid	how did stalin die?	answer
1981	factoid	How long is the Great Barrier Reef?	answer
1463	factoid	What is the North Korean national anthem?	answer
1521	factoid	What year did Ellis Island open its doors to immigrants?	answer
1797	factoid	How did Adolf Hitler die?	answer
1720	factoid	When a game of baseball is forfeited, what is the score?	answer
2288	factoid	What animal is veal from?	answer
2336	factoid	How many layers of skin do we have?	answer
1529	factoid	What is the oldest college bowl game?	answer
1788	factoid	Who makes viagra?	answer
2089	factoid	On what Caribbean Island was Ponce de Leon governor?	answer
1699	factoid	What city is Purdue University in?	answer
1928	factoid	how did Patsy Cline die	answer
1723	factoid	What is Madonna's last name?	answer
10058	factoid	how long does light travel from sun to earth?	answer
1744	factoid	What car company invented the Edsel?	answer
10014	factoid	What is Albert Einstein's surname?	answer
1686	factoid	Who defeated the Spanish armada?	answer
2020	factoid	In which city would you find the Louvre?	answer
10055	factoid	how did hitler die?	answer
10049	factoid	Who received the Nobel Prize in Physiology or Medicine in 1962?	answer
1566	factoid	What famous Spanish poet died in Spain's Civil War?	answer
1726	factoid	What is the name of the canopy at a Jewish wedding?	answer
2047	factoid	How close is Mercury to the sun?	answer
1946	factoid	What day and month did Nixon resign?	answer
1730	factoid	What is Mark Twain's real name?	answer
10070	factoid	what is capital city of czech republic?	answer
2001	factoid	What rock band sang "A Whole Lotta Love"?	answer
1943	factoid	What is the name of Ling Ling's mate?	answer
2073	factoid	How fast does light travel through space?	answer
2084	factoid	How many home runs did Babe Ruth hit?	answer
2286	factoid	What is an Indian flute made of?	answer
1527	factoid	When did the 6-day war begin?	answer
1807	factoid	What is the range for the number of passengers a Boeing 747-400 airplane can carry?	answer
2353	factoid	What did Osama bin Laden's father do for a living?	answer
1739	factoid	What is the full name of conductor Seiji?	answer
2362	factoid	How high is Pikes peak?	answer
1974	factoid	What is Richie's surname on "Happy Days"?	answer
1620	factoid	What year was the first Macy's Thanksgiving Day Parade held?	answer
1882	factoid	What nationality is Sean Connery?	answer
2159	factoid	What country singer's first album was titled "Storms of Life"?	answer
10074	factoid	what is the critical angle of rainbow?	answer
1446	factoid	How did Mahatma Gandhi die?	answer
2328	factoid	What state was Amelia Earhart born in?	answer
1934	factoid	What is the play "West Side Story" based on?	answer
1407	factoid	When did the shootings at Columbine happen?	answer
2339	factoid	How did John Quincy Adams die?	answer
2100	factoid	What did Caesar say before he died?	answer
10076	factoid	what is the lowest prime number?	answer
2377	factoid	What country is the leading producer of rubber?	answer
2090	factoid	What Ridley Scott movie is set in 180 a.d.?	answer
1654	factoid	Where is Prairie View A&M University?	answer
1613	factoid	When was Benjamin Disraeli prime minister?	answer
10051	factoid	Who wrote Pirate Jenny?	answer
1785	factoid	What body of water does the Euphrates River empty into?	answer
1932	factoid	When did International Volunteers Day begin?	answer
1438	factoid	What body of water does the Colorado River flow into?	answer
2003	factoid	How far is the distance for a free throw?	answer
1971	factoid	What city is the Liberty Bell currently located in?	answer
1541	factoid	What president is on a quarter?	answer
1872	factoid	How did Eva Peron die?	answer
1692	factoid	How tall is the Eiffel Tower in France?	answer
1552	factoid	What did Charles Babbage invent?	answer
2065	factoid	What is a female moose called?	answer
1659	factoid	Where was Bob Dylan born?	answer
1584	factoid	When did George W. Bush get elected as the governor of Texas?	answer
2012	factoid	How did Marty Robbins die?	answer
1567	factoid	When did the Black Panther party start in California?	answer
2265	factoid	How did Marjorie Kinnan Rawlings die?	answer
1702	factoid	Whose business slogan is "Quality is job 1"?	answer
2070	factoid	What date did the U.S. civil war start?	answer
1505	factoid	What is the currency used in China?	answer
1935	factoid	What color is the top stripe on the U.S. flag?	answer
1806	factoid	When was the first heart transplant?	answer
1819	factoid	When did Marilyn Monroe commit suicide?	answer
10005	factoid	How many pieces are there in a dozen?	answer
2086	factoid	What is the study of ants called?	answer
1799	factoid	What is the life expectancy of the average woman in Nigeria?	answer
1763	factoid	How old is the universe?	answer
10009	factoid	What color is the sky?	answer
2105	factoid	What country produces the most silk?	answer
2272	factoid	How many intelligence agencies does the U.S. have?	answer
1714	factoid	What province in Canada is Niagara Falls located in?	answer
1592	factoid	When was the Reichstag burned down?	answer
1865	factoid	What is the major crop grown in Arizona?	answer
1828	factoid	What was Thailand's original name?	answer
10020	factoid	What is the color of pee?	answer
1789	factoid	What is the date of the Kent State Shooting?	answer
1848	factoid	What was the name of the plane that dropped the Atomic Bomb on Hiroshima?	answer
1927	factoid	How did George Washington die?	answer
1534	factoid	The sun is mostly made up of what two gasses?	answer
1598	factoid	Who was the baseball player given the nickname "Mr. October"?	answer
2071	factoid	How many islands are there in Indonesia?	answer
2029	factoid	How many electoral votes does Tennessee have?	answer
1462	factoid	Where is the oldest synagogue in the United States?	answer
2290	factoid	When was the piano made?	answer
10066	factoid	in which country was google founded?	answer
2160	factoid	What is the body temperature of a dog?	answer
10044	factoid	Who discovered the structure of DNA?	answer
2387	factoid	What country celebrates Guy Fawkes Day?	answer
2218	factoid	What company manufactures Van Heusen shirts?	answer
1708	factoid	When was the Exxon Valdez Oil spill?	answer
1460	factoid	What was the name of the dog in the Thin Man movies?	answer
1898	factoid	What city is Disneyland in?	answer
2282	factoid	What canal is between the Mediterranean Sea and the Red Sea?	answer
1829	factoid	How tall is the CNN Tower in Toronto?	answer
1508	factoid	What was Dale Evans' horse's name?	answer
1653	factoid	How do you say "French fries" in French?	answer
1837	factoid	What year was Ebbets Field, home of Brooklyn Dodgers, built?	answer
1479	factoid	Who composed "The Messiah"?	answer
2227	factoid	What is the Bluegrass state?	answer
2231	factoid	What is a word spelled the same backward and forward called?	answer
1710	factoid	What are the colors of the Italian flag?	answer
2330	factoid	What river is under New York's George Washington bridge?	answer
2015	factoid	What building is the Academy of Country Music Awards held in?	answer
10093	factoid	where is kiev ?	answer
10029	factoid	What is the proton number of neon?	answer
1569	factoid	When did the Vietnam War end?	answer
2022	factoid	What English city does the prime meridian pass through?	answer
